portfolio_scope,fit_provenance,fit_end,as_of_month,published_quarter,unemployment_rate,house_price_index,hpi_change_yoy,within_published_window,unemployment_change_3m,unemployment_rate_lag_1,unemployment_change_3m_lag_1,hpi_change_yoy_lag_1,unemployment_rate_lag_3,unemployment_change_3m_lag_3,hpi_change_yoy_lag_3,unemployment_rate_lag_6,unemployment_change_3m_lag_6,hpi_change_yoy_lag_6,scenario
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-07-01,,5.468174038605254,,0.036884217367448055,False,-0.06047491725994991,5.4877530324035035,-0.06224696759649628,0.03708594033385426,5.528648955865204,-0.06594836490426736,0.03750729227255057,5.594597320769472,-0.07191720188473294,0.038186760274594535,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-08-01,,5.449152420754607,,0.036688237062320175,False,-0.058753313756662706,5.468174038605254,-0.06047491725994991,0.036884217367448055,5.50790573451127,-0.06407094297134908,0.03729357423435852,5.571976677482619,-0.06986985874941087,0.03795369910133606,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-09-01,,5.4306723114402855,,0.03649783593605141,False,-0.057080720963218035,5.449152420754607,-0.058753313756662706,0.036688237062320175,5.4877530324035035,-0.06224696759649628,0.03708594033385426,5.55,-0.06788079949894321,0.03772727272727271,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-10-01,,5.412718294965412,,0.03631285516024969,False,-0.0554557436398424,5.4306723114402855,-0.057080720963218035,0.03649783593605141,5.468174038605254,-0.06047491725994991,0.036884217367448055,5.528648955865204,-0.06594836490426736,0.03750729227255057,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-11-01,,5.395275394488075,,0.03613314042805894,False,-0.05387702626653201,5.412718294965412,-0.0554557436398424,0.03631285516024969,5.449152420754607,-0.058753313756662706,0.036688237062320175,5.50790573451127,-0.06407094297134908,0.03729357423435852,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2024-12-01,,5.378329059527978,,0.035958541825439755,False,-0.05234325191230749,5.395275394488075,-0.05387702626653201,0.03613314042805894,5.4306723114402855,-0.057080720963218035,0.03649783593605141,5.4877530324035035,-0.06224696759649628,0.03708594033385426,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-01-01,,5.361865153828756,,0.035788913706114436,False,-0.05085314113665618,5.378329059527978,-0.05234325191230749,0.035958541825439755,5.412718294965412,-0.0554557436398424,0.03631285516024969,5.468174038605254,-0.06047491725994991,0.036884217367448055,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-02-01,,5.34586994356582,,0.03562411457007207,False,-0.049405450922255234,5.361865153828756,-0.05085314113665618,0.035788913706114436,5.395275394488075,-0.05387702626653201,0.03613314042805894,5.449152420754607,-0.058753313756662706,0.036688237062320175,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-03-01,,5.33033008588991,,0.035464006945532395,False,-0.04799897363806771,5.34586994356582,-0.049405450922255234,0.03562411457007207,5.378329059527978,-0.05234325191230749,0.035958541825439755,5.4306723114402855,-0.057080720963218035,0.03649783593605141,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-04-01,,5.3152326177967835,,0.03530845727426987,False,-0.04663253603197237,5.33033008588991,-0.04799897363806771,0.035464006945532395,5.361865153828756,-0.05085314113665618,0.035788913706114436,5.412718294965412,-0.0554557436398424,0.03631285516024969,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-05-01,,5.300564945313763,,0.03515733580020239,False,-0.045304998252056805,5.3152326177967835,-0.04663253603197237,0.03530845727426987,5.34586994356582,-0.049405450922255234,0.03562411457007207,5.395275394488075,-0.05387702626653201,0.03613314042805894,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-06-01,,5.286314832994129,,0.035010516461151615,False,-0.044015252895781565,5.300564945313763,-0.045304998252056805,0.03515733580020239,5.33033008588991,-0.04799897363806771,0.035464006945532395,5.378329059527978,-0.05234325191230749,0.035958541825439755,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-07-01,,5.272470393710577,,0.03486787678368472,False,-0.042762224086206224,5.286314832994129,-0.044015252895781565,0.035010516461151615,5.3152326177967835,-0.04663253603197237,0.03530845727426987,5.361865153828756,-0.05085314113665618,0.035788913706114436,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-08-01,,5.259020078739246,,0.03472929778094979,False,-0.04154486657451706,5.272470393710577,-0.042762224086206224,0.03486787678368472,5.300564945313763,-0.045304998252056805,0.03515733580020239,5.34586994356582,-0.049405450922255234,0.03562411457007207,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-09-01,,5.24595266812602,,0.03459466385341959,False,-0.04036216486810851,5.259020078739246,-0.04154486657451706,0.03472929778094979,5.286314832994129,-0.044015252895781565,0.035010516461151615,5.33033008588991,-0.04799897363806771,0.035464006945532395,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-10-01,,5.233257261327102,,0.034463862692461045,False,-0.03921313238347501,5.24595266812602,-0.04036216486810851,0.03459466385341959,5.272470393710577,-0.042762224086206224,0.03486787678368472,5.3152326177967835,-0.04663253603197237,0.03530845727426987,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-11-01,,5.220923268116015,,0.034336785186649836,False,-0.038096810623231114,5.233257261327102,-0.03921313238347501,0.034463862692461045,5.259020078739246,-0.04154486657451706,0.03472929778094979,5.300564945313763,-0.045304998252056805,0.03515733580020239,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2025-12-01,,5.208940399749471,,0.03421332533075212,False,-0.03701226837654925,5.220923268116015,-0.038096810623231114,0.034336785186649836,5.24595266812602,-0.04036216486810851,0.03459466385341959,5.286314832994129,-0.044015252895781565,0.035010516461151615,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-01-01,,5.197298660384735,,0.03409338013729726,False,-0.035958600942366914,5.208940399749471,-0.03701226837654925,0.03421332533075212,5.233257261327102,-0.03921313238347501,0.034463862692461045,5.272470393710577,-0.042762224086206224,0.03486787678368472,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-02-01,,5.18598833874131,,0.03397684955066803,False,-0.03493492937470499,5.197298660384735,-0.035958600942366914,0.03409338013729726,5.220923268116015,-0.038096810623231114,0.034336785186649836,5.259020078739246,-0.04154486657451706,0.03472929778094979,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-03-01,,5.175,,0.03386363636363635,False,-0.03394039974947116,5.18598833874131,-0.03493492937470499,0.03397684955066803,5.208940399749471,-0.03701226837654925,0.03421332533075212,5.24595266812602,-0.04036216486810851,0.03459466385341959,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-04-01,,5.1643244779326025,,0.03375364613627529,False,-0.032974182452132794,5.175,-0.03394039974947116,0.03386363636363635,5.197298660384735,-0.035958600942366914,0.03409338013729726,5.233257261327102,-0.03921313238347501,0.034463862692461045,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-05-01,,5.153952867255635,,0.03364678711717926,False,-0.03203547148567498,5.1643244779326025,-0.032974182452132794,0.03375364613627529,5.18598833874131,-0.03493492937470499,0.03397684955066803,5.220923268116015,-0.038096810623231114,0.034336785186649836,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-06-01,,5.143876516201751,,0.03354297016692713,False,-0.031123483798248586,5.153952867255635,-0.03203547148567498,0.03364678711717926,5.175,-0.03394039974947116,0.03386363636363635,5.208940399749471,-0.03701226837654925,0.03421332533075212,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-07-01,,5.134087019302627,,0.03344210868372403,False,-0.0302374586299754,5.143876516201751,-0.031123483798248586,0.03354297016692713,5.1643244779326025,-0.032974182452132794,0.03375364613627529,5.197298660384735,-0.035958600942366914,0.03409338013729726,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-08-01,,5.124576210377303,,0.03334411853116009,False,-0.029376656878331353,5.134087019302627,-0.0302374586299754,0.03344210868372403,5.153952867255635,-0.03203547148567498,0.03364678711717926,5.18598833874131,-0.03493492937470499,0.03397684955066803,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-09-01,,5.115336155720143,,0.033248917968025704,False,-0.028540360481608573,5.124576210377303,-0.029376656878331353,0.03334411853116009,5.143876516201751,-0.031123483798248586,0.03354297016692713,5.175,-0.03394039974947116,0.03386363636363635,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-10-01,,5.106359147482706,,0.033156427580124846,False,-0.027727871819920757,5.115336155720143,-0.028540360481608573,0.033248917968025704,5.134087019302627,-0.0302374586299754,0.03344210868372403,5.1643244779326025,-0.032974182452132794,0.03375364613627529,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-11-01,,5.097637697244037,,0.033066570214029464,False,-0.026938513133266007,5.106359147482706,-0.027727871819920757,0.033156427580124846,5.124576210377303,-0.029376656878331353,0.03334411853116009,5.153952867255635,-0.03203547148567498,0.03364678711717926,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2026-12-01,,5.0891645297639885,,0.03297927091271988,False,-0.026171625956154188,5.097637697244037,-0.026938513133266007,0.033066570214029464,5.115336155720143,-0.028540360481608573,0.033248917968025704,5.143876516201751,-0.031123483798248586,0.03354297016692713,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-01-01,,5.080932576914377,,0.03289445685305722,False,-0.025426570568328977,5.0891645297639885,-0.026171625956154188,0.03297927091271988,5.106359147482706,-0.027727871819920757,0.033156427580124846,5.134087019302627,-0.0302374586299754,0.03344210868372403,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-02-01,,5.07293497178291,,0.032812057285036035,False,-0.024702725461127173,5.080932576914377,-0.025426570568328977,0.03289445685305722,5.097637697244037,-0.026938513133266007,0.033066570214029464,5.124576210377303,-0.029376656878331353,0.03334411853116009,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-03-01,,5.0651650429449555,,0.0327320034727662,False,-0.023999486819032967,5.07293497178291,-0.024702725461127173,0.032812057285036035,5.0891645297639885,-0.026171625956154188,0.03297927091271988,5.115336155720143,-0.028540360481608573,0.033248917968025704,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-04-01,,5.057616308898392,,0.032654228637134936,False,-0.02331626801598574,5.0651650429449555,-0.023999486819032967,0.0327320034727662,5.080932576914377,-0.025426570568328977,0.03289445685305722,5.106359147482706,-0.027727871819920757,0.033156427580124846,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-05-01,,5.050282472656881,,0.032578667900101194,False,-0.02265249912602929,5.057616308898392,-0.02331626801598574,0.032654228637134936,5.07293497178291,-0.024702725461127173,0.032812057285036035,5.097637697244037,-0.026938513133266007,0.033066570214029464,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-06-01,,5.043157416497064,,0.032505258230575804,False,-0.022007626447891226,5.050282472656881,-0.02265249912602929,0.032578667900101194,5.0651650429449555,-0.023999486819032967,0.0327320034727662,5.0891645297639885,-0.026171625956154188,0.03297927091271988,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-07-01,,5.036235196855289,,0.03243393839184236,False,-0.021381112043102668,5.043157416497064,-0.022007626447891226,0.032505258230575804,5.057616308898392,-0.02331626801598574,0.032654228637134936,5.080932576914377,-0.025426570568328977,0.03289445685305722,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-08-01,,5.029510039369622,,0.0323646488904749,False,-0.02077243328725853,5.036235196855289,-0.021381112043102668,0.03243393839184236,5.050282472656881,-0.02265249912602929,0.032578667900101194,5.07293497178291,-0.024702725461127173,0.032812057285036035,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-09-01,,5.02297633406301,,0.0322973319267098,False,-0.020181082434054254,5.029510039369622,-0.02077243328725853,0.0323646488904749,5.043157416497064,-0.022007626447891226,0.032505258230575804,5.0651650429449555,-0.023999486819032967,0.0327320034727662,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-10-01,,5.016628630663551,,0.03223193134623052,False,-0.019606566191738395,5.02297633406301,-0.020181082434054254,0.0322973319267098,5.036235196855289,-0.021381112043102668,0.03243393839184236,5.057616308898392,-0.02331626801598574,0.032654228637134936,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-11-01,,5.010461634058007,,0.03216839259332492,False,-0.019048405311615113,5.016628630663551,-0.019606566191738395,0.03223193134623052,5.029510039369622,-0.02077243328725853,0.0323646488904749,5.050282472656881,-0.02265249912602929,0.032578667900101194,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2027-12-01,,5.004470199874736,,0.03210666266537606,False,-0.01850613418827418,5.010461634058007,-0.019048405311615113,0.03216839259332492,5.02297633406301,-0.020181082434054254,0.0322973319267098,5.043157416497064,-0.022007626447891226,0.032505258230575804,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-01-01,,4.998649330192368,,0.03204669006864863,False,-0.01797930047118257,5.004470199874736,-0.01850613418827418,0.03210666266537606,5.016628630663551,-0.019606566191738395,0.03223193134623052,5.036235196855289,-0.021381112043102668,0.03243393839184236,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-02-01,,4.992994169370655,,0.031988424775334014,False,-0.017467464687352496,4.998649330192368,-0.01797930047118257,0.03204669006864863,5.010461634058007,-0.019048405311615113,0.03216839259332492,5.029510039369622,-0.02077243328725853,0.0323646488904749,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-03-01,,4.9875,,0.03193181818181817,False,-0.016970199874736025,4.992994169370655,-0.017467464687352496,0.031988424775334014,5.004470199874736,-0.01850613418827418,0.03210666266537606,5.02297633406301,-0.020181082434054254,0.0322973319267098,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-04-01,,4.982162238966301,,0.03187682306813764,False,-0.016487091226067285,4.9875,-0.016970199874736025,0.03193181818181817,4.998649330192368,-0.01797930047118257,0.03204669006864863,5.016628630663551,-0.019606566191738395,0.03223193134623052,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-05-01,,4.976976433627818,,0.03182339355858963,False,-0.016017735742837047,4.982162238966301,-0.016487091226067285,0.03187682306813764,4.992994169370655,-0.017467464687352496,0.031988424775334014,5.010461634058007,-0.019048405311615113,0.03216839259332492,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-06-01,,4.9719382581008755,,0.031771485083463565,False,-0.015561741899124293,4.976976433627818,-0.016017735742837047,0.03182339355858963,4.9875,-0.016970199874736025,0.03193181818181817,5.004470199874736,-0.01850613418827418,0.03210666266537606,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-07-01,,4.9670435096513135,,0.031721054341862016,False,-0.015118729314987256,4.9719382581008755,-0.015561741899124293,0.031771485083463565,4.982162238966301,-0.016487091226067285,0.03187682306813764,4.998649330192368,-0.01797930047118257,0.03204669006864863,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-08-01,,4.962288105188652,,0.031672059265580046,False,-0.01468832843916612,4.9670435096513135,-0.015118729314987256,0.031721054341862016,4.976976433627818,-0.016017735742837047,0.03182339355858963,4.992994169370655,-0.017467464687352496,0.031988424775334014,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-09-01,,4.957668077860071,,0.03162445898401285,False,-0.014270180240804287,4.962288105188652,-0.01468832843916612,0.031672059265580046,4.9719382581008755,-0.015561741899124293,0.031771485083463565,4.9875,-0.016970199874736025,0.03193181818181817,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-10-01,,4.953179573741353,,0.03157821379006242,False,-0.013863935909960823,4.957668077860071,-0.014270180240804287,0.03162445898401285,4.9670435096513135,-0.015118729314987256,0.031721054341862016,4.982162238966301,-0.016487091226067285,0.03187682306813764,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-11-01,,4.948818848622018,,0.03153328510701473,False,-0.013469256566633447,4.953179573741353,-0.013863935909960823,0.03157821379006242,4.962288105188652,-0.01468832843916612,0.031672059265580046,4.976976433627818,-0.016017735742837047,0.03182339355858963,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2028-12-01,,4.944582264881994,,0.03148963545635994,False,-0.013085812978077094,4.948818848622018,-0.013469256566633447,0.03153328510701473,4.957668077860071,-0.014270180240804287,0.03162445898401285,4.9719382581008755,-0.015561741899124293,0.031771485083463565,adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2019-01-01,2019Q1,4.7,199.0,0.0,True,-0.5890165710235529,5.26251369176064,0.0678342072911784,0.0409741572863872,5.289016571023553,0.1203145232618521,0.0610305255420792,5.168702047761701,0.06392753814730678,0.0446066410194316,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2019-02-01,2019Q1,4.7,199.0,0.0,True,-0.6168559541058629,4.7,-0.5890165710235529,0.0,5.316855954105863,0.16219983368663637,0.0578212674869129,5.154656120419227,0.014263149501918093,0.0587016716635857,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2019-03-01,2019Q1,4.7,199.0,0.0,True,-0.5625136917606399,4.7,-0.6168559541058629,0.0,5.26251369176064,0.0678342072911784,0.0409741572863872,5.194679484469462,0.02248485315933557,0.0531317086034572,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2019-04-01,2019Q2,6.3,193.0,-0.044554455445544594,True,1.5999999999999996,4.7,-0.5625136917606399,0.0,4.7,-0.5890165710235529,0.0,5.289016571023553,0.1203145232618521,0.0610305255420792,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2019-05-01,2019Q2,6.3,193.0,-0.044554455445544594,True,1.5999999999999996,6.3,1.5999999999999996,-0.044554455445544594,4.7,-0.6168559541058629,0.0,5.316855954105863,0.16219983368663637,0.0578212674869129,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2019-06-01,2019Q2,6.3,193.0,-0.044554455445544594,True,1.5999999999999996,6.3,1.5999999999999996,-0.044554455445544594,4.7,-0.5625136917606399,0.0,5.26251369176064,0.0678342072911784,0.0409741572863872,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2019-07-01,2019Q3,7.5,186.0,-0.08823529411764708,True,1.2000000000000002,6.3,1.5999999999999996,-0.044554455445544594,6.3,1.5999999999999996,-0.044554455445544594,4.7,-0.5890165710235529,0.0,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2019-08-01,2019Q3,7.5,186.0,-0.08823529411764708,True,1.2000000000000002,7.5,1.2000000000000002,-0.08823529411764708,6.3,1.5999999999999996,-0.044554455445544594,4.7,-0.6168559541058629,0.0,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2019-09-01,2019Q3,7.5,186.0,-0.08823529411764708,True,1.2000000000000002,7.5,1.2000000000000002,-0.08823529411764708,6.3,1.5999999999999996,-0.044554455445544594,4.7,-0.5625136917606399,0.0,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2019-10-01,2019Q4,8.4,178.0,-0.13170731707317074,True,0.9000000000000004,7.5,1.2000000000000002,-0.08823529411764708,7.5,1.2000000000000002,-0.08823529411764708,6.3,1.5999999999999996,-0.044554455445544594,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2019-11-01,2019Q4,8.4,178.0,-0.13170731707317074,True,0.9000000000000004,8.4,0.9000000000000004,-0.13170731707317074,7.5,1.2000000000000002,-0.08823529411764708,6.3,1.5999999999999996,-0.044554455445544594,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2019-12-01,2019Q4,8.4,178.0,-0.13170731707317074,True,0.9000000000000004,8.4,0.9000000000000004,-0.13170731707317074,7.5,1.2000000000000002,-0.08823529411764708,6.3,1.5999999999999996,-0.044554455445544594,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2020-01-01,2020Q1,9.2,170.0,-0.14572864321608037,True,0.7999999999999989,8.4,0.9000000000000004,-0.13170731707317074,8.4,0.9000000000000004,-0.13170731707317074,7.5,1.2000000000000002,-0.08823529411764708,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2020-02-01,2020Q1,9.2,170.0,-0.14572864321608037,True,0.7999999999999989,9.2,0.7999999999999989,-0.14572864321608037,8.4,0.9000000000000004,-0.13170731707317074,7.5,1.2000000000000002,-0.08823529411764708,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2020-03-01,2020Q1,9.2,170.0,-0.14572864321608037,True,0.7999999999999989,9.2,0.7999999999999989,-0.14572864321608037,8.4,0.9000000000000004,-0.13170731707317074,7.5,1.2000000000000002,-0.08823529411764708,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2020-04-01,2020Q2,9.7,163.0,-0.15544041450777202,True,0.5,9.2,0.7999999999999989,-0.14572864321608037,9.2,0.7999999999999989,-0.14572864321608037,8.4,0.9000000000000004,-0.13170731707317074,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2020-05-01,2020Q2,9.7,163.0,-0.15544041450777202,True,0.5,9.7,0.5,-0.15544041450777202,9.2,0.7999999999999989,-0.14572864321608037,8.4,0.9000000000000004,-0.13170731707317074,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2020-06-01,2020Q2,9.7,163.0,-0.15544041450777202,True,0.5,9.7,0.5,-0.15544041450777202,9.2,0.7999999999999989,-0.14572864321608037,8.4,0.9000000000000004,-0.13170731707317074,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2020-07-01,2020Q3,10.0,156.0,-0.16129032258064513,True,0.3000000000000007,9.7,0.5,-0.15544041450777202,9.7,0.5,-0.15544041450777202,9.2,0.7999999999999989,-0.14572864321608037,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2020-08-01,2020Q3,10.0,156.0,-0.16129032258064513,True,0.3000000000000007,10.0,0.3000000000000007,-0.16129032258064513,9.7,0.5,-0.15544041450777202,9.2,0.7999999999999989,-0.14572864321608037,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2020-09-01,2020Q3,10.0,156.0,-0.16129032258064513,True,0.3000000000000007,10.0,0.3000000000000007,-0.16129032258064513,9.7,0.5,-0.15544041450777202,9.2,0.7999999999999989,-0.14572864321608037,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2020-10-01,2020Q4,9.9,152.0,-0.1460674157303371,True,-0.09999999999999964,10.0,0.3000000000000007,-0.16129032258064513,10.0,0.3000000000000007,-0.16129032258064513,9.7,0.5,-0.15544041450777202,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2020-11-01,2020Q4,9.9,152.0,-0.1460674157303371,True,-0.09999999999999964,9.9,-0.09999999999999964,-0.1460674157303371,10.0,0.3000000000000007,-0.16129032258064513,9.7,0.5,-0.15544041450777202,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2020-12-01,2020Q4,9.9,152.0,-0.1460674157303371,True,-0.09999999999999964,9.9,-0.09999999999999964,-0.1460674157303371,10.0,0.3000000000000007,-0.16129032258064513,9.7,0.5,-0.15544041450777202,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2021-01-01,2021Q1,9.7,151.0,-0.11176470588235299,True,-0.20000000000000107,9.9,-0.09999999999999964,-0.1460674157303371,9.9,-0.09999999999999964,-0.1460674157303371,10.0,0.3000000000000007,-0.16129032258064513,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2021-02-01,2021Q1,9.7,151.0,-0.11176470588235299,True,-0.20000000000000107,9.7,-0.20000000000000107,-0.11176470588235299,9.9,-0.09999999999999964,-0.1460674157303371,10.0,0.3000000000000007,-0.16129032258064513,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2021-03-01,2021Q1,9.7,151.0,-0.11176470588235299,True,-0.20000000000000107,9.7,-0.20000000000000107,-0.11176470588235299,9.9,-0.09999999999999964,-0.1460674157303371,10.0,0.3000000000000007,-0.16129032258064513,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2021-04-01,2021Q2,9.5,153.0,-0.06134969325153372,True,-0.1999999999999993,9.7,-0.20000000000000107,-0.11176470588235299,9.7,-0.20000000000000107,-0.11176470588235299,9.9,-0.09999999999999964,-0.1460674157303371,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2021-05-01,2021Q2,9.5,153.0,-0.06134969325153372,True,-0.1999999999999993,9.5,-0.1999999999999993,-0.06134969325153372,9.7,-0.20000000000000107,-0.11176470588235299,9.9,-0.09999999999999964,-0.1460674157303371,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2021-06-01,2021Q2,9.5,153.0,-0.06134969325153372,True,-0.1999999999999993,9.5,-0.1999999999999993,-0.06134969325153372,9.7,-0.20000000000000107,-0.11176470588235299,9.9,-0.09999999999999964,-0.1460674157303371,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2021-07-01,2021Q3,9.2,154.0,-0.012820512820512775,True,-0.3000000000000007,9.5,-0.1999999999999993,-0.06134969325153372,9.5,-0.1999999999999993,-0.06134969325153372,9.7,-0.20000000000000107,-0.11176470588235299,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2021-08-01,2021Q3,9.2,154.0,-0.012820512820512775,True,-0.3000000000000007,9.2,-0.3000000000000007,-0.012820512820512775,9.5,-0.1999999999999993,-0.06134969325153372,9.7,-0.20000000000000107,-0.11176470588235299,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2021-09-01,2021Q3,9.2,154.0,-0.012820512820512775,True,-0.3000000000000007,9.2,-0.3000000000000007,-0.012820512820512775,9.5,-0.1999999999999993,-0.06134969325153372,9.7,-0.20000000000000107,-0.11176470588235299,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2021-10-01,2021Q4,8.9,157.0,0.03289473684210531,True,-0.29999999999999893,9.2,-0.3000000000000007,-0.012820512820512775,9.2,-0.3000000000000007,-0.012820512820512775,9.5,-0.1999999999999993,-0.06134969325153372,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2021-11-01,2021Q4,8.9,157.0,0.03289473684210531,True,-0.29999999999999893,8.9,-0.29999999999999893,0.03289473684210531,9.2,-0.3000000000000007,-0.012820512820512775,9.5,-0.1999999999999993,-0.06134969325153372,severely_adverse
"Local synthetic portfolio (25,000 loans)",production_full_history,full_available_history,2021-12-01,2021Q4,8.9,157.0,0.03289473684210531,True,-0.29999999999999893,8.9,-0.29999999999999893,0.03289473684210531,9.2,-0.3000000000000007,-0.012820512820512775,9.5,-0.1999999999999993,-0.06134969325153372,severely_adverse
